NAICS_ID,ID_GROUP,Business Description,Date,Sales,Status
442,442,Furniture and home furnishings stores,2005/12/01,11297.0,Estimated
4421,442,Furniture stores,2005/12/01,5473.0,Estimated
4422,442,Home furnishings stores,2005/12/01,5824.0,Estimated
44221,442,Floor covering stores,2005/12/01,1901.0,Estimated
442299,442,All other home furnishings stores,2005/12/01,3760.0,Estimated
443,443,Electronics and appliance stores,2005/12/01,14774.0,Estimated
443141,443,Household appliance stores,2005/12/01,1734.0,Estimated
443142,443,Electronics stores,2005/12/01,13040.0,Estimated
444,444,Building mat. and garden equip. and supplies dealers,2005/12/01,24557.0,Estimated
4441,444,Building mat. and supplies dealers,2005/12/01,22414.0,Estimated
44412,444,Paint and wallpaper stores,2005/12/01,721.0,Estimated
44413,444,Hardware stores,2005/12/01,1703.0,Estimated
445,445,Food and beverage stores,2005/12/01,47959.0,Estimated
4451,445,Grocery stores,2005/12/01,41761.0,Estimated
44511,445,Supermarkets and other grocery (except convenience) stores,2005/12/01,39954.0,Estimated
4453,445,"Beer, wine, and liquor stores",2005/12/01,4137.0,Estimated
446,446,Health and personal care stores,2005/12/01,20184.0,Estimated
44611,446,Pharmacies and drug stores,2005/12/01,17103.0,Estimated
447,447,Gasoline stations,2005/12/01,31264.0,Estimated
448,448,Clothing and clothing access. stores,2005/12/01,30276.0,Estimated
4481,448,Clothing stores,2005/12/01,20280.0,Estimated
44811,448,Men's clothing stores,2005/12/01,1252.0,Estimated
44812,448,Women's clothing stores,2005/12/01,4756.0,Estimated
44814,448,Family clothing stores,2005/12/01,11287.0,Estimated
44819,448,Other clothing stores,2005/12/01,1463.0,Estimated
4482,448,Shoe stores,2005/12/01,2947.0,Estimated
44831,448,Jewelry stores,2005/12/01,6761.0,Estimated
451,451,"Sporting goods, hobby, musical instrument, and book stores",2005/12/01,11276.0,Estimated
45111,451,Sporting goods stores,2005/12/01,4170.0,Estimated
45112,451,"Hobby, toy, and game stores",2005/12/01,3471.0,Estimated
451211,451,Book stores,2005/12/01,2257.0,Estimated
452,452,General merchandise stores,2005/12/01,67326.0,Estimated
4521,452,Department stores,2005/12/01,31086.0,Estimated
452111,452,Department stores(excl. discount department stores),2005/12/01,13636.0,Estimated
452112,452,Discount dept. stores,2005/12/01,17450.0,Estimated
4529,452,Other general merchandise stores,2005/12/01,36240.0,Estimated
45291,452,Warehouse clubs and superstores,2005/12/01,30872.0,Estimated
45299,452,All other gen. merchandise stores,2005/12/01,5368.0,Estimated
453,453,Miscellaneous store retailers,2005/12/01,11272.0,Estimated
4532,453,"Office supplies, stationery, and gift stores",2005/12/01,5004.0,Estimated
45321,453,Office supplies and stationery stores,2005/12/01,2181.0,Estimated
45322,453,"Gift, novelty, and souvenir stores",2005/12/01,2823.0,Estimated
45330,453,Used merchandise stores,2005/12/01,865.0,Estimated
454,454,Nonstore retailers,2005/12/01,29879.0,Estimated
4541,454,Electronic shopping and mail-order houses,2005/12/01,21316.0,Estimated
45431,454,Fuel dealers,2005/12/01,4379.0,Estimated
722,722,Food services and drinking places,2005/12/01,34882.0,Estimated
7224,722,Drinking places,2005/12/01,1569.0,Estimated
7225,722,Restaurants and other eating places,2005/12/01,30191.0,Estimated
722511,722,Full service restaurants,2005/12/01,15520.0,Estimated
722513-722514-722515,722,Limited service eating places,2005/12/01,14671.0,Estimated
441,441,Motor vehicle and parts dealers,2004/01/01,61146.0,Estimated
4411-4412,441,Automobile and other motor vehicle dealers,2004/01/01,56235.0,Estimated
4411,441,Automobile dealers,2004/01/01,52917.0,Estimated
44111,441,New car dealers,2004/01/01,47864.0,Estimated
44112,441,Used car dealers,2004/01/01,5053.0,Estimated
4413,441,"Automotive parts, acc., and tire stores",2004/01/01,4911.0,Estimated
442-443,442,"Furniture, home furn, electronics, and appliance stores",2004/01/01,15277.0,Estimated
442,442,Furniture and home furnishings stores,2004/01/01,7651.0,Estimated
4421,442,Furniture stores,2004/01/01,4365.0,Estimated
4422,442,Home furnishings stores,2004/01/01,3286.0,Estimated
44221,442,Floor covering stores,2004/01/01,1439.0,Estimated
442299,442,All other home furnishings stores,2004/01/01,1747.0,Estimated
443,443,Electronics and appliance stores,2004/01/01,7626.0,Estimated
443141,443,Household appliance stores,2004/01/01,1158.0,Estimated
443142,443,Electronics stores,2004/01/01,6468.0,Estimated
444,444,Building mat. and garden equip. and supplies dealers,2004/01/01,18081.0,Estimated
4441,444,Building mat. and supplies dealers,2004/01/01,16526.0,Estimated
44412,444,Paint and wallpaper stores,2004/01/01,569.0,Estimated
44413,444,Hardware stores,2004/01/01,1197.0,Estimated
445,445,Food and beverage stores,2004/01/01,39978.0,Estimated
4451,445,Grocery stores,2004/01/01,36475.0,Estimated
44511,445,Supermarkets and other grocery (except convenience) stores,2004/01/01,34761.0,Estimated
4453,445,"Beer, wine, and liquor stores",2004/01/01,2293.0,Estimated
446,446,Health and personal care stores,2004/01/01,16336.0,Estimated
44611,446,Pharmacies and drug stores,2004/01/01,14065.0,Estimated
447,447,Gasoline stations,2004/01/01,22773.0,Estimated
448,448,Clothing and clothing access. stores,2004/01/01,11790.0,Estimated
4481,448,Clothing stores,2004/01/01,8682.0,Estimated
44811,448,Men's clothing stores,2004/01/01,574.0,Estimated
44812,448,Women's clothing stores,2004/01/01,2267.0,Estimated
44814,448,Family clothing stores,2004/01/01,4271.0,Estimated
44819,448,Other clothing stores,2004/01/01,762.0,Estimated
4482,448,Shoe stores,2004/01/01,1526.0,Estimated
44831,448,Jewelry stores,2004/01/01,1463.0,Estimated
451,451,"Sporting goods, hobby, musical instrument, and book stores",2004/01/01,5856.0,Estimated
45111,451,Sporting goods stores,2004/01/01,1901.0,Estimated
45112,451,"Hobby, toy, and game stores",2004/01/01,962.0,Estimated
451211,451,Book stores,2004/01/01,2146.0,Estimated
452,452,General merchandise stores,2004/01/01,34374.0,Estimated
4521,452,Department stores,2004/01/01,14053.0,Estimated
452111,452,Department stores(excl. discount department stores),2004/01/01,5120.0,Estimated
452112,452,Discount dept. stores,2004/01/01,8933.0,Estimated
4529,452,Other general merchandise stores,2004/01/01,20321.0,Estimated
45291,452,Warehouse clubs and superstores,2004/01/01,17664.0,Estimated
45299,452,All other gen. merchandise stores,2004/01/01,2657.0,Estimated
453,453,Miscellaneous store retailers,2004/01/01,8001.0,Estimated
4532,453,"Office supplies, stationery, and gift stores",2004/01/01,3151.0,Estimated
45321,453,Office supplies and stationery stores,2004/01/01,2066.0,Estimated
45322,453,"Gift, novelty, and souvenir stores",2004/01/01,1085.0,Estimated
45330,453,Used merchandise stores,2004/01/01,734.0,Estimated
454,454,Nonstore retailers,2004/01/01,19206.0,Estimated
4541,454,Electronic shopping and mail-order houses,2004/01/01,11989.0,Estimated
45431,454,Fuel dealers,2004/01/01,4053.0,Estimated
722,722,Food services and drinking places,2004/01/01,28642.0,Estimated
7224,722,Drinking places,2004/01/01,1444.0,Estimated
7225,722,Restaurants and other eating places,2004/01/01,24839.0,Estimated
722511,722,Full service restaurants,2004/01/01,13022.0,Estimated
722513-722514-722515,722,Limited service eating places,2004/01/01,11817.0,Estimated
441,441,Motor vehicle and parts dealers,2004/02/01,65230.0,Estimated
4411-4412,441,Automobile and other motor vehicle dealers,2004/02/01,60208.0,Estimated
4411,441,Automobile dealers,2004/02/01,56122.0,Estimated
44111,441,New car dealers,2004/02/01,50584.0,Estimated
44112,441,Used car dealers,2004/02/01,5538.0,Estimated
4413,441,"Automotive parts, acc., and tire stores",2004/02/01,5022.0,Estimated
442-443,442,"Furniture, home furn, electronics, and appliance stores",2004/02/01,15022.0,Estimated
442,442,Furniture and home furnishings stores,2004/02/01,7613.0,Estimated
4421,442,Furniture stores,2004/02/01,4335.0,Estimated
4422,442,Home furnishings stores,2004/02/01,3278.0,Estimated
44221,442,Floor covering stores,2004/02/01,1523.0,Estimated
442299,442,All other home furnishings stores,2004/02/01,1657.0,Estimated
443,443,Electronics and appliance stores,2004/02/01,7409.0,Estimated
443141,443,Household appliance stores,2004/02/01,1147.0,Estimated
443142,443,Electronics stores,2004/02/01,6262.0,Estimated
444,444,Building mat. and garden equip. and supplies dealers,2004/02/01,17862.0,Estimated
4441,444,Building mat. and supplies dealers,2004/02/01,16258.0,Estimated
44412,444,Paint and wallpaper stores,2004/02/01,582.0,Estimated
44413,444,Hardware stores,2004/02/01,1138.0,Estimated
445,445,Food and beverage stores,2004/02/01,37184.0,Estimated
4451,445,Grocery stores,2004/02/01,33701.0,Estimated
44511,445,Supermarkets and other grocery (except convenience) stores,2004/02/01,32066.0,Estimated
4453,445,"Beer, wine, and liquor stores",2004/02/01,2219.0,Estimated
446,446,Health and personal care stores,2004/02/01,15649.0,Estimated
44611,446,Pharmacies and drug stores,2004/02/01,13341.0,Estimated
447,447,Gasoline stations,2004/02/01,22554.0,Estimated
448,448,Clothing and clothing access. stores,2004/02/01,13344.0,Estimated
4481,448,Clothing stores,2004/02/01,9133.0,Estimated
44811,448,Men's clothing stores,2004/02/01,559.0,Estimated
44812,448,Women's clothing stores,2004/02/01,2402.0,Estimated
44814,448,Family clothing stores,2004/02/01,4594.0,Estimated
44819,448,Other clothing stores,2004/02/01,737.0,Estimated
4482,448,Shoe stores,2004/02/01,1737.0,Estimated
44831,448,Jewelry stores,2004/02/01,2346.0,Estimated
451,451,"Sporting goods, hobby, musical instrument, and book stores",2004/02/01,4874.0,Estimated
45111,451,Sporting goods stores,2004/02/01,1888.0,Estimated
45112,451,"Hobby, toy, and game stores",2004/02/01,1045.0,Estimated
451211,451,Book stores,2004/02/01,1108.0,Estimated
452,452,General merchandise stores,2004/02/01,35920.0,Estimated
4521,452,Department stores,2004/02/01,15157.0,Estimated
452111,452,Department stores(excl. discount department stores),2004/02/01,5893.0,Estimated
452112,452,Discount dept. stores,2004/02/01,9264.0,Estimated
4529,452,Other general merchandise stores,2004/02/01,20763.0,Estimated
45291,452,Warehouse clubs and superstores,2004/02/01,17884.0,Estimated
45299,452,All other gen. merchandise stores,2004/02/01,2879.0,Estimated
453,453,Miscellaneous store retailers,2004/02/01,7805.0,Estimated
4532,453,"Office supplies, stationery, and gift stores",2004/02/01,3135.0,Estimated
45321,453,Office supplies and stationery stores,2004/02/01,1829.0,Estimated
45322,453,"Gift, novelty, and souvenir stores",2004/02/01,1306.0,Estimated
45330,453,Used merchandise stores,2004/02/01,704.0,Estimated
454,454,Nonstore retailers,2004/02/01,18245.0,Estimated
4541,454,Electronic shopping and mail-order houses,2004/02/01,11260.0,Estimated
45431,454,Fuel dealers,2004/02/01,3459.0,Estimated
722,722,Food services and drinking places,2004/02/01,28755.0,Estimated
7224,722,Drinking places,2004/02/01,1412.0,Estimated
7225,722,Restaurants and other eating places,2004/02/01,24952.0,Estimated
722511,722,Full service restaurants,2004/02/01,12997.0,Estimated
722513-722514-722515,722,Limited service eating places,2004/02/01,11955.0,Estimated
441,441,Motor vehicle and parts dealers,2004/03/01,78662.0,Estimated
4411-4412,441,Automobile and other motor vehicle dealers,2004/03/01,72817.0,Estimated
4411,441,Automobile dealers,2004/03/01,66693.0,Estimated
44111,441,New car dealers,2004/03/01,60638.0,Estimated
44112,441,Used car dealers,2004/03/01,6055.0,Estimated
4413,441,"Automotive parts, acc., and tire stores",2004/03/01,5845.0,Estimated
442-443,442,"Furniture, home furn, electronics, and appliance stores",2004/03/01,16161.0,Estimated
442,442,Furniture and home furnishings stores,2004/03/01,8499.0,Estimated
4421,442,Furniture stores,2004/03/01,4638.0,Estimated
4422,442,Home furnishings stores,2004/03/01,3861.0,Estimated
44221,442,Floor covering stores,2004/03/01,1814.0,Estimated
442299,442,All other home furnishings stores,2004/03/01,1931.0,Estimated
443,443,Electronics and appliance stores,2004/03/01,7662.0,Estimated
443141,443,Household appliance stores,2004/03/01,1277.0,Estimated
443142,443,Electronics stores,2004/03/01,6385.0,Estimated
444,444,Building mat. and garden equip. and supplies dealers,2004/03/01,24942.0,Estimated
4441,444,Building mat. and supplies dealers,2004/03/01,21879.0,Estimated
44412,444,Paint and wallpaper stores,2004/03/01,757.0,Estimated
44413,444,Hardware stores,2004/03/01,1421.0,Estimated
445,445,Food and beverage stores,2004/03/01,39604.0,Estimated
4451,445,Grocery stores,2004/03/01,35892.0,Estimated
44511,445,Supermarkets and other grocery (except convenience) stores,2004/03/01,34081.0,Estimated
4453,445,"Beer, wine, and liquor stores",2004/03/01,2398.0,Estimated
446,446,Health and personal care stores,2004/03/01,17170.0,Estimated
44611,446,Pharmacies and drug stores,2004/03/01,14506.0,Estimated
447,447,Gasoline stations,2004/03/01,25602.0,Estimated
448,448,Clothing and clothing access. stores,2004/03/01,14760.0,Estimated
4481,448,Clothing stores,2004/03/01,10893.0,Estimated
44811,448,Men's clothing stores,2004/03/01,637.0,Estimated
44812,448,Women's clothing stores,2004/03/01,2915.0,Estimated
44814,448,Family clothing stores,2004/03/01,5614.0,Estimated
44819,448,Other clothing stores,2004/03/01,780.0,Estimated
4482,448,Shoe stores,2004/03/01,1977.0,Estimated
44831,448,Jewelry stores,2004/03/01,1766.0,Estimated
451,451,"Sporting goods, hobby, musical instrument, and book stores",2004/03/01,5406.0,Estimated
45111,451,Sporting goods stores,2004/03/01,2287.0,Estimated
45112,451,"Hobby, toy, and game stores",2004/03/01,1125.0,Estimated
451211,451,Book stores,2004/03/01,1073.0,Estimated
452,452,General merchandise stores,2004/03/01,38278.0,Estimated
4521,452,Department stores,2004/03/01,16440.0,Estimated
452111,452,Department stores(excl. discount department stores),2004/03/01,6406.0,Estimated
452112,452,Discount dept. stores,2004/03/01,10034.0,Estimated
4529,452,Other general merchandise stores,2004/03/01,21838.0,Estimated
45291,452,Warehouse clubs and superstores,2004/03/01,18664.0,Estimated
45299,452,All other gen. merchandise stores,2004/03/01,3174.0,Estimated
453,453,Miscellaneous store retailers,2004/03/01,8164.0,Estimated
4532,453,"Office supplies, stationery, and gift stores",2004/03/01,2986.0,Estimated
45321,453,Office supplies and stationery stores,2004/03/01,1823.0,Estimated
45322,453,"Gift, novelty, and souvenir stores",2004/03/01,1163.0,Estimated
45330,453,Used merchandise stores,2004/03/01,753.0,Estimated
454,454,Nonstore retailers,2004/03/01,19195.0,Estimated
4541,454,Electronic shopping and mail-order houses,2004/03/01,12621.0,Estimated
45431,454,Fuel dealers,2004/03/01,2661.0,Estimated
722,722,Food services and drinking places,2004/03/01,31133.0,Estimated
7224,722,Drinking places,2004/03/01,1501.0,Estimated
7225,722,Restaurants and other eating places,2004/03/01,27054.0,Estimated
722511,722,Full service restaurants,2004/03/01,13786.0,Estimated
722513-722514-722515,722,Limited service eating places,2004/03/01,13268.0,Estimated
441,441,Motor vehicle and parts dealers,2004/04/01,73252.0,Estimated
4411-4412,441,Automobile and other motor vehicle dealers,2004/04/01,67574.0,Estimated
4411,441,Automobile dealers,2004/04/01,61142.0,Estimated
44111,441,New car dealers,2004/04/01,55578.0,Estimated
44112,441,Used car dealers,2004/04/01,5564.0,Estimated
4413,441,"Automotive parts, acc., and tire stores",2004/04/01,5678.0,Estimated
442-443,442,"Furniture, home furn, electronics, and appliance stores",2004/04/01,15050.0,Estimated
442,442,Furniture and home furnishings stores,2004/04/01,7991.0,Estimated
4421,442,Furniture stores,2004/04/01,4307.0,Estimated
4422,442,Home furnishings stores,2004/04/01,3684.0,Estimated
44221,442,Floor covering stores,2004/04/01,1749.0,Estimated
442299,442,All other home furnishings stores,2004/04/01,1820.0,Estimated
443,443,Electronics and appliance stores,2004/04/01,7059.0,Estimated
443141,443,Household appliance stores,2004/04/01,1203.0,Estimated
443142,443,Electronics stores,2004/04/01,5856.0,Estimated
444,444,Building mat. and garden equip. and supplies dealers,2004/04/01,28261.0,Estimated
4441,444,Building mat. and supplies dealers,2004/04/01,23351.0,Estimated
44412,444,Paint and wallpaper stores,2004/04/01,780.0,Estimated
44413,444,Hardware stores,2004/04/01,1636.0,Estimated
445,445,Food and beverage stores,2004/04/01,39857.0,Estimated
4451,445,Grocery stores,2004/04/01,35876.0,Estimated
44511,445,Supermarkets and other grocery (except convenience) stores,2004/04/01,34064.0,Estimated
4453,445,"Beer, wine, and liquor stores",2004/04/01,2553.0,Estimated
446,446,Health and personal care stores,2004/04/01,16542.0,Estimated
44611,446,Pharmacies and drug stores,2004/04/01,14034.0,Estimated
447,447,Gasoline stations,2004/04/01,26207.0,Estimated
448,448,Clothing and clothing access. stores,2004/04/01,15058.0,Estimated
4481,448,Clothing stores,2004/04/01,10974.0,Estimated
44811,448,Men's clothing stores,2004/04/01,674.0,Estimated
44812,448,Women's clothing stores,2004/04/01,3023.0,Estimated
44814,448,Family clothing stores,2004/04/01,5612.0,Estimated
44819,448,Other clothing stores,2004/04/01,742.0,Estimated
4482,448,Shoe stores,2004/04/01,2127.0,Estimated
44831,448,Jewelry stores,2004/04/01,1829.0,Estimated
451,451,"Sporting goods, hobby, musical instrument, and book stores",2004/04/01,5169.0,Estimated
45111,451,Sporting goods stores,2004/04/01,2221.0,Estimated
45112,451,"Hobby, toy, and game stores",2004/04/01,1082.0,Estimated
451211,451,Book stores,2004/04/01,1023.0,Estimated
452,452,General merchandise stores,2004/04/01,38899.0,Estimated
4521,452,Department stores,2004/04/01,16697.0,Estimated
452111,452,Department stores(excl. discount department stores),2004/04/01,6369.0,Estimated
452112,452,Discount dept. stores,2004/04/01,10328.0,Estimated
4529,452,Other general merchandise stores,2004/04/01,22202.0,Estimated
45291,452,Warehouse clubs and superstores,2004/04/01,19000.0,Estimated
45299,452,All other gen. merchandise stores,2004/04/01,3202.0,Estimated
453,453,Miscellaneous store retailers,2004/04/01,8281.0,Estimated
4532,453,"Office supplies, stationery, and gift stores",2004/04/01,2917.0,Estimated
45321,453,Office supplies and stationery stores,2004/04/01,1615.0,Estimated
45322,453,"Gift, novelty, and souvenir stores",2004/04/01,1302.0,Estimated
45330,453,Used merchandise stores,2004/04/01,702.0,Estimated
454,454,Nonstore retailers,2004/04/01,17749.0,Estimated
4541,454,Electronic shopping and mail-order houses,2004/04/01,12030.0,Estimated
45431,454,Fuel dealers,2004/04/01,2092.0,Estimated
722,722,Food services and drinking places,2004/04/01,30866.0,Estimated
7224,722,Drinking places,2004/04/01,1450.0,Estimated
7225,722,Restaurants and other eating places,2004/04/01,26738.0,Estimated
722511,722,Full service restaurants,2004/04/01,13404.0,Estimated
722513-722514-722515,722,Limited service eating places,2004/04/01,13334.0,Estimated
441,441,Motor vehicle and parts dealers,2004/05/01,77491.0,Estimated
4411-4412,441,Automobile and other motor vehicle dealers,2004/05/01,71922.0,Estimated
4411,441,Automobile dealers,2004/05/01,65214.0,Estimated
44111,441,New car dealers,2004/05/01,59332.0,Estimated
44112,441,Used car dealers,2004/05/01,5882.0,Estimated
4413,441,"Automotive parts, acc., and tire stores",2004/05/01,5569.0,Estimated
442-443,442,"Furniture, home furn, electronics, and appliance stores",2004/05/01,15595.0,Estimated
442,442,Furniture and home furnishings stores,2004/05/01,8112.0,Estimated
4421,442,Furniture stores,2004/05/01,4458.0,Estimated
4422,442,Home furnishings stores,2004/05/01,3654.0,Estimated
44221,442,Floor covering stores,2004/05/01,1646.0,Estimated
442299,442,All other home furnishings stores,2004/05/01,1893.0,Estimated
443,443,Electronics and appliance stores,2004/05/01,7483.0,Estimated
443141,443,Household appliance stores,2004/05/01,1290.0,Estimated
443142,443,Electronics stores,2004/05/01,6193.0,Estimated
444,444,Building mat. and garden equip. and supplies dealers,2004/05/01,28431.0,Estimated
4441,444,Building mat. and supplies dealers,2004/05/01,23595.0,Estimated
44412,444,Paint and wallpaper stores,2004/05/01,807.0,Estimated
44413,444,Hardware stores,2004/05/01,1801.0,Estimated
445,445,Food and beverage stores,2004/05/01,41918.0,Estimated
4451,445,Grocery stores,2004/05/01,37733.0,Estimated
44511,445,Supermarkets and other grocery (except convenience) stores,2004/05/01,35785.0,Estimated
4453,445,"Beer, wine, and liquor stores",2004/05/01,2685.0,Estimated
446,446,Health and personal care stores,2004/05/01,16528.0,Estimated
44611,446,Pharmacies and drug stores,2004/05/01,14025.0,Estimated
447,447,Gasoline stations,2004/05/01,28578.0,Estimated
448,448,Clothing and clothing access. stores,2004/05/01,15379.0,Estimated
4481,448,Clothing stores,2004/05/01,10998.0,Estimated
44811,448,Men's clothing stores,2004/05/01,675.0,Estimated
44812,448,Women's clothing stores,2004/05/01,3005.0,Estimated
44814,448,Family clothing stores,2004/05/01,5679.0,Estimated
44819,448,Other clothing stores,2004/05/01,777.0,Estimated
4482,448,Shoe stores,2004/05/01,2007.0,Estimated
44831,448,Jewelry stores,2004/05/01,2230.0,Estimated
451,451,"Sporting goods, hobby, musical instrument, and book stores",2004/05/01,5297.0,Estimated
45111,451,Sporting goods stores,2004/05/01,2305.0,Estimated
45112,451,"Hobby, toy, and game stores",2004/05/01,974.0,Estimated
451211,451,Book stores,2004/05/01,1113.0,Estimated
452,452,General merchandise stores,2004/05/01,41341.0,Estimated
4521,452,Department stores,2004/05/01,17467.0,Estimated
452111,452,Department stores(excl. discount department stores),2004/05/01,6694.0,Estimated
452112,452,Discount dept. stores,2004/05/01,10773.0,Estimated
4529,452,Other general merchandise stores,2004/05/01,23874.0,Estimated
45291,452,Warehouse clubs and superstores,2004/05/01,20590.0,Estimated
45299,452,All other gen. merchandise stores,2004/05/01,3284.0,Estimated
453,453,Miscellaneous store retailers,2004/05/01,9099.0,Estimated
4532,453,"Office supplies, stationery, and gift stores",2004/05/01,2983.0,Estimated
45321,453,Office supplies and stationery stores,2004/05/01,1593.0,Estimated
45322,453,"Gift, novelty, and souvenir stores",2004/05/01,1390.0,Estimated
45330,453,Used merchandise stores,2004/05/01,752.0,Estimated
454,454,Nonstore retailers,2004/05/01,16596.0,Estimated
4541,454,Electronic shopping and mail-order houses,2004/05/01,11706.0,Estimated
45431,454,Fuel dealers,2004/05/01,1661.0,Estimated
722,722,Food services and drinking places,2004/05/01,32155.0,Estimated
7224,722,Drinking places,2004/05/01,1498.0,Estimated
7225,722,Restaurants and other eating places,2004/05/01,27839.0,Estimated
722511,722,Full service restaurants,2004/05/01,14130.0,Estimated
722513-722514-722515,722,Limited service eating places,2004/05/01,13709.0,Estimated
441,441,Motor vehicle and parts dealers,2004/06/01,75355.0,Estimated
4411-4412,441,Automobile and other motor vehicle dealers,2004/06/01,69485.0,Estimated
4411,441,Automobile dealers,2004/06/01,62812.0,Estimated
44111,441,New car dealers,2004/06/01,57264.0,Estimated
44112,441,Used car dealers,2004/06/01,5548.0,Estimated
4413,441,"Automotive parts, acc., and tire stores",2004/06/01,5870.0,Estimated
442-443,442,"Furniture, home furn, electronics, and appliance stores",2004/06/01,16192.0,Estimated
442,442,Furniture and home furnishings stores,2004/06/01,8443.0,Estimated
4421,442,Furniture stores,2004/06/01,4573.0,Estimated
4422,442,Home furnishings stores,2004/06/01,3870.0,Estimated
44221,442,Floor covering stores,2004/06/01,1785.0,Estimated
442299,442,All other home furnishings stores,2004/06/01,1960.0,Estimated
443,443,Electronics and appliance stores,2004/06/01,7749.0,Estimated
443141,443,Household appliance stores,2004/06/01,1341.0,Estimated
443142,443,Electronics stores,2004/06/01,6408.0,Estimated
444,444,Building mat. and garden equip. and supplies dealers,2004/06/01,28623.0,Estimated
4441,444,Building mat. and supplies dealers,2004/06/01,24738.0,Estimated
44412,444,Paint and wallpaper stores,2004/06/01,865.0,Estimated
44413,444,Hardware stores,2004/06/01,1736.0,Estimated
445,445,Food and beverage stores,2004/06/01,40447.0,Estimated
4451,445,Grocery stores,2004/06/01,36362.0,Estimated
44511,445,Supermarkets and other grocery (except convenience) stores,2004/06/01,34405.0,Estimated
4453,445,"Beer, wine, and liquor stores",2004/06/01,2643.0,Estimated
446,446,Health and personal care stores,2004/06/01,16388.0,Estimated
44611,446,Pharmacies and drug stores,2004/06/01,13877.0,Estimated
447,447,Gasoline stations,2004/06/01,28403.0,Estimated
448,448,Clothing and clothing access. stores,2004/06/01,14237.0,Estimated
4481,448,Clothing stores,2004/06/01,10396.0,Estimated
44811,448,Men's clothing stores,2004/06/01,657.0,Estimated
44812,448,Women's clothing stores,2004/06/01,2777.0,Estimated
44814,448,Family clothing stores,2004/06/01,5325.0,Estimated
44819,448,Other clothing stores,2004/06/01,824.0,Estimated
4482,448,Shoe stores,2004/06/01,1824.0,Estimated
44831,448,Jewelry stores,2004/06/01,1887.0,Estimated
451,451,"Sporting goods, hobby, musical instrument, and book stores",2004/06/01,5602.0,Estimated
45111,451,Sporting goods stores,2004/06/01,2514.0,Estimated
45112,451,"Hobby, toy, and game stores",2004/06/01,1024.0,Estimated
451211,451,Book stores,2004/06/01,1207.0,Estimated
452,452,General merchandise stores,2004/06/01,38949.0,Estimated
4521,452,Department stores,2004/06/01,16282.0,Estimated
452111,452,Department stores(excl. discount department stores),2004/06/01,6188.0,Estimated
452112,452,Discount dept. stores,2004/06/01,10094.0,Estimated
4529,452,Other general merchandise stores,2004/06/01,22667.0,Estimated
45291,452,Warehouse clubs and superstores,2004/06/01,19567.0,Estimated
45299,452,All other gen. merchandise stores,2004/06/01,3100.0,Estimated
453,453,Miscellaneous store retailers,2004/06/01,8495.0,Estimated
4532,453,"Office supplies, stationery, and gift stores",2004/06/01,2947.0,Estimated
45321,453,Office supplies and stationery stores,2004/06/01,1572.0,Estimated
45322,453,"Gift, novelty, and souvenir stores",2004/06/01,1375.0,Estimated
45330,453,Used merchandise stores,2004/06/01,753.0,Estimated
454,454,Nonstore retailers,2004/06/01,16973.0,Estimated
4541,454,Electronic shopping and mail-order houses,2004/06/01,11840.0,Estimated
45431,454,Fuel dealers,2004/06/01,1667.0,Estimated
722,722,Food services and drinking places,2004/06/01,31380.0,Estimated
7224,722,Drinking places,2004/06/01,1451.0,Estimated
7225,722,Restaurants and other eating places,2004/06/01,27258.0,Estimated
722511,722,Full service restaurants,2004/06/01,13764.0,Estimated
722513-722514-722515,722,Limited service eating places,2004/06/01,13494.0,Estimated
441,441,Motor vehicle and parts dealers,2004/07/01,78837.0,Estimated
4411-4412,441,Automobile and other motor vehicle dealers,2004/07/01,72936.0,Estimated
4411,441,Automobile dealers,2004/07/01,66631.0,Estimated
44111,441,New car dealers,2004/07/01,60858.0,Estimated
44112,441,Used car dealers,2004/07/01,5773.0,Estimated
4413,441,"Automotive parts, acc., and tire stores",2004/07/01,5901.0,Estimated
442-443,442,"Furniture, home furn, electronics, and appliance stores",2004/07/01,16723.0,Estimated
442,442,Furniture and home furnishings stores,2004/07/01,8895.0,Estimated
4421,442,Furniture stores,2004/07/01,4846.0,Estimated
4422,442,Home furnishings stores,2004/07/01,4049.0,Estimated
44221,442,Floor covering stores,2004/07/01,1825.0,Estimated
442299,442,All other home furnishings stores,2004/07/01,2105.0,Estimated
443,443,Electronics and appliance stores,2004/07/01,7828.0,Estimated
443141,443,Household appliance stores,2004/07/01,1312.0,Estimated
443142,443,Electronics stores,2004/07/01,6516.0,Estimated
444,444,Building mat. and garden equip. and supplies dealers,2004/07/01,26162.0,Estimated
4441,444,Building mat. and supplies dealers,2004/07/01,23341.0,Estimated
44412,444,Paint and wallpaper stores,2004/07/01,837.0,Estimated
44413,444,Hardware stores,2004/07/01,1689.0,Estimated
445,445,Food and beverage stores,2004/07/01,42512.0,Estimated
4451,445,Grocery stores,2004/07/01,38170.0,Estimated
44511,445,Supermarkets and other grocery (except convenience) stores,2004/07/01,36142.0,Estimated
4453,445,"Beer, wine, and liquor stores",2004/07/01,2867.0,Estimated
446,446,Health and personal care stores,2004/07/01,16306.0,Estimated
44611,446,Pharmacies and drug stores,2004/07/01,13747.0,Estimated
447,447,Gasoline stations,2004/07/01,29286.0,Estimated
448,448,Clothing and clothing access. stores,2004/07/01,14667.0,Estimated
4481,448,Clothing stores,2004/07/01,10796.0,Estimated
44811,448,Men's clothing stores,2004/07/01,639.0,Estimated
